Date;Material;Plant;Requested_Volume
30.01.2015;TA2J6500;E580;4
31.01.2015;TA2J6500;E580;6
01.02.2015;TA2J6500;E580;0
02.02.2015;TA2J6500;E580;0
03.02.2015;TA2J6500;E580;116
04.02.2015;TA2J6500;E580;14
05.02.2015;TA2J6500;E580;24
06.02.2015;TA2J6500;E580;412
07.02.2015;TA2J6500;E580;0
08.02.2015;TA2J6500;E580;0
09.02.2015;TA2J6500;E580;60
10.02.2015;TA2J6500;E580;16
11.02.2015;TA2J6500;E580;136
12.02.2015;TA2J6500;E580;62
13.02.2015;TA2J6500;E580;19
14.02.2015;TA2J6500;E580;0
15.02.2015;TA2J6500;E580;0
16.02.2015;TA2J6500;E580;18
17.02.2015;TA2J6500;E580;589
18.02.2015;TA2J6500;E580;38
19.02.2015;TA2J6500;E580;15
20.02.2015;TA2J6500;E580;12
21.02.2015;TA2J6500;E580;0
22.02.2015;TA2J6500;E580;0
23.02.2015;TA2J6500;E580;87
24.02.2015;TA2J6500;E580;22
25.02.2015;TA2J6500;E580;65
26.02.2015;TA2J6500;E580;41
27.02.2015;TA2J6500;E580;241
28.02.2015;TA2J6500;E580;0
01.03.2015;TA2J6500;E580;0
02.03.2015;TA2J6500;E580;20
03.03.2015;TA2J6500;E580;18
04.03.2015;TA2J6500;E580;78
05.03.2015;TA2J6500;E580;98
06.03.2015;TA2J6500;E580;49
07.03.2015;TA2J6500;E580;0
08.03.2015;TA2J6500;E580;0
09.03.2015;TA2J6500;E580;27
10.03.2015;TA2J6500;E580;23
11.03.2015;TA2J6500;E580;24
12.03.2015;TA2J6500;E580;1
13.03.2015;TA2J6500;E580;217
14.03.2015;TA2J6500;E580;0
15.03.2015;TA2J6500;E580;0
16.03.2015;TA2J6500;E580;23
17.03.2015;TA2J6500;E580;26
18.03.2015;TA2J6500;E580;47
19.03.2015;TA2J6500;E580;46
20.03.2015;TA2J6500;E580;30
21.03.2015;TA2J6500;E580;0
22.03.2015;TA2J6500;E580;0
23.03.2015;TA2J6500;E580;41
24.03.2015;TA2J6500;E580;13
25.03.2015;TA2J6500;E580;292
26.03.2015;TA2J6500;E580;46
27.03.2015;TA2J6500;E580;23
28.03.2015;TA2J6500;E580;0
29.03.2015;TA2J6500;E580;0
30.03.2015;TA2J6500;E580;12
31.03.2015;TA2J6500;E580;13
01.04.2015;TA2J6500;E580;11
02.04.2015;TA2J6500;E580;6
03.04.2015;TA2J6500;E580;18
04.04.2015;TA2J6500;E580;6
05.04.2015;TA2J6500;E580;0
06.04.2015;TA2J6500;E580;300
07.04.2015;TA2J6500;E580;54
08.04.2015;TA2J6500;E580;0
09.04.2015;TA2J6500;E580;14
10.04.2015;TA2J6500;E580;17
11.04.2015;TA2J6500;E580;0
12.04.2015;TA2J6500;E580;0
13.04.2015;TA2J6500;E580;37
14.04.2015;TA2J6500;E580;24
15.04.2015;TA2J6500;E580;79
16.04.2015;TA2J6500;E580;19
17.04.2015;TA2J6500;E580;145
18.04.2015;TA2J6500;E580;0
19.04.2015;TA2J6500;E580;0
20.04.2015;TA2J6500;E580;4
21.04.2015;TA2J6500;E580;63
22.04.2015;TA2J6500;E580;9
23.04.2015;TA2J6500;E580;77
24.04.2015;TA2J6500;E580;54
25.04.2015;TA2J6500;E580;6
26.04.2015;TA2J6500;E580;0
27.04.2015;TA2J6500;E580;12
28.04.2015;TA2J6500;E580;12
29.04.2015;TA2J6500;E580;21
30.04.2015;TA2J6500;E580;35
01.05.2015;TA2J6500;E580;96
02.05.2015;TA2J6500;E580;4
03.05.2015;TA2J6500;E580;0
04.05.2015;TA2J6500;E580;300
05.05.2015;TA2J6500;E580;33
06.05.2015;TA2J6500;E580;8
07.05.2015;TA2J6500;E580;83
08.05.2015;TA2J6500;E580;57
09.05.2015;TA2J6500;E580;0
10.05.2015;TA2J6500;E580;0
11.05.2015;TA2J6500;E580;62
12.05.2015;TA2J6500;E580;26
13.05.2015;TA2J6500;E580;102
14.05.2015;TA2J6500;E580;6
15.05.2015;TA2J6500;E580;87
16.05.2015;TA2J6500;E580;0
17.05.2015;TA2J6500;E580;0
18.05.2015;TA2J6500;E580;76
19.05.2015;TA2J6500;E580;12
20.05.2015;TA2J6500;E580;10
21.05.2015;TA2J6500;E580;137
22.05.2015;TA2J6500;E580;16
23.05.2015;TA2J6500;E580;0
24.05.2015;TA2J6500;E580;0
25.05.2015;TA2J6500;E580;0
26.05.2015;TA2J6500;E580;21
27.05.2015;TA2J6500;E580;17
28.05.2015;TA2J6500;E580;9
29.05.2015;TA2J6500;E580;34
30.05.2015;TA2J6500;E580;0
31.05.2015;TA2J6500;E580;0
01.06.2015;TA2J6500;E580;62
02.06.2015;TA2J6500;E580;353
03.06.2015;TA2J6500;E580;16
04.06.2015;TA2J6500;E580;28
05.06.2015;TA2J6500;E580;73
06.06.2015;TA2J6500;E580;0
07.06.2015;TA2J6500;E580;0
08.06.2015;TA2J6500;E580;3
09.06.2015;TA2J6500;E580;37
10.06.2015;TA2J6500;E580;10
11.06.2015;TA2J6500;E580;115
12.06.2015;TA2J6500;E580;18
13.06.2015;TA2J6500;E580;0
14.06.2015;TA2J6500;E580;0
15.06.2015;TA2J6500;E580;12
16.06.2015;TA2J6500;E580;32
17.06.2015;TA2J6500;E580;15
18.06.2015;TA2J6500;E580;39
19.06.2015;TA2J6500;E580;3
20.06.2015;TA2J6500;E580;0
21.06.2015;TA2J6500;E580;0
22.06.2015;TA2J6500;E580;57
23.06.2015;TA2J6500;E580;8
24.06.2015;TA2J6500;E580;42
25.06.2015;TA2J6500;E580;26
26.06.2015;TA2J6500;E580;57
27.06.2015;TA2J6500;E580;0
28.06.2015;TA2J6500;E580;0
29.06.2015;TA2J6500;E580;507
30.06.2015;TA2J6500;E580;11
01.07.2015;TA2J6500;E580;14
02.07.2015;TA2J6500;E580;69
03.07.2015;TA2J6500;E580;6
04.07.2015;TA2J6500;E580;0
05.07.2015;TA2J6500;E580;0
06.07.2015;TA2J6500;E580;18
07.07.2015;TA2J6500;E580;20
08.07.2015;TA2J6500;E580;2
09.07.2015;TA2J6500;E580;71
10.07.2015;TA2J6500;E580;33
11.07.2015;TA2J6500;E580;16
12.07.2015;TA2J6500;E580;0
13.07.2015;TA2J6500;E580;59
14.07.2015;TA2J6500;E580;62
15.07.2015;TA2J6500;E580;132
16.07.2015;TA2J6500;E580;57
17.07.2015;TA2J6500;E580;33
18.07.2015;TA2J6500;E580;0
19.07.2015;TA2J6500;E580;0
20.07.2015;TA2J6500;E580;7
21.07.2015;TA2J6500;E580;65
22.07.2015;TA2J6500;E580;16
23.07.2015;TA2J6500;E580;337
24.07.2015;TA2J6500;E580;7
25.07.2015;TA2J6500;E580;6
26.07.2015;TA2J6500;E580;0
27.07.2015;TA2J6500;E580;6
28.07.2015;TA2J6500;E580;20
29.07.2015;TA2J6500;E580;14
30.07.2015;TA2J6500;E580;51
31.07.2015;TA2J6500;E580;287
01.08.2015;TA2J6500;E580;0
02.08.2015;TA2J6500;E580;0
03.08.2015;TA2J6500;E580;2
04.08.2015;TA2J6500;E580;71
05.08.2015;TA2J6500;E580;22
06.08.2015;TA2J6500;E580;38
07.08.2015;TA2J6500;E580;79
08.08.2015;TA2J6500;E580;0
09.08.2015;TA2J6500;E580;0
10.08.2015;TA2J6500;E580;9
11.08.2015;TA2J6500;E580;49
12.08.2015;TA2J6500;E580;29
13.08.2015;TA2J6500;E580;116
14.08.2015;TA2J6500;E580;78
15.08.2015;TA2J6500;E580;18
16.08.2015;TA2J6500;E580;0
17.08.2015;TA2J6500;E580;3
18.08.2015;TA2J6500;E580;34
19.08.2015;TA2J6500;E580;6
20.08.2015;TA2J6500;E580;35
21.08.2015;TA2J6500;E580;13
22.08.2015;TA2J6500;E580;16
23.08.2015;TA2J6500;E580;0
24.08.2015;TA2J6500;E580;26
25.08.2015;TA2J6500;E580;29
26.08.2015;TA2J6500;E580;23
27.08.2015;TA2J6500;E580;95
28.08.2015;TA2J6500;E580;15
29.08.2015;TA2J6500;E580;12
30.08.2015;TA2J6500;E580;0
31.08.2015;TA2J6500;E580;13
01.09.2015;TA2J6500;E580;180
02.09.2015;TA2J6500;E580;10
03.09.2015;TA2J6500;E580;9
04.09.2015;TA2J6500;E580;322
05.09.2015;TA2J6500;E580;6
06.09.2015;TA2J6500;E580;0
07.09.2015;TA2J6500;E580;0
08.09.2015;TA2J6500;E580;81
09.09.2015;TA2J6500;E580;33
10.09.2015;TA2J6500;E580;26
11.09.2015;TA2J6500;E580;12
12.09.2015;TA2J6500;E580;6
13.09.2015;TA2J6500;E580;0
14.09.2015;TA2J6500;E580;30
15.09.2015;TA2J6500;E580;34
16.09.2015;TA2J6500;E580;39
17.09.2015;TA2J6500;E580;52
18.09.2015;TA2J6500;E580;73
19.09.2015;TA2J6500;E580;6
20.09.2015;TA2J6500;E580;0
21.09.2015;TA2J6500;E580;31
22.09.2015;TA2J6500;E580;71
23.09.2015;TA2J6500;E580;12
24.09.2015;TA2J6500;E580;50
25.09.2015;TA2J6500;E580;8
26.09.2015;TA2J6500;E580;0
27.09.2015;TA2J6500;E580;0
28.09.2015;TA2J6500;E580;495
29.09.2015;TA2J6500;E580;36
30.09.2015;TA2J6500;E580;38
01.10.2015;TA2J6500;E580;109
02.10.2015;TA2J6500;E580;27
03.10.2015;TA2J6500;E580;8
04.10.2015;TA2J6500;E580;0
05.10.2015;TA2J6500;E580;0
06.10.2015;TA2J6500;E580;38
07.10.2015;TA2J6500;E580;6
08.10.2015;TA2J6500;E580;31
09.10.2015;TA2J6500;E580;30
10.10.2015;TA2J6500;E580;0
11.10.2015;TA2J6500;E580;0
12.10.2015;TA2J6500;E580;37
13.10.2015;TA2J6500;E580;37
14.10.2015;TA2J6500;E580;371
15.10.2015;TA2J6500;E580;18
16.10.2015;TA2J6500;E580;99
17.10.2015;TA2J6500;E580;6
18.10.2015;TA2J6500;E580;0
19.10.2015;TA2J6500;E580;21
20.10.2015;TA2J6500;E580;12
21.10.2015;TA2J6500;E580;23
22.10.2015;TA2J6500;E580;24
23.10.2015;TA2J6500;E580;117
24.10.2015;TA2J6500;E580;0
25.10.2015;TA2J6500;E580;0
26.10.2015;TA2J6500;E580;80
27.10.2015;TA2J6500;E580;0
28.10.2015;TA2J6500;E580;31
29.10.2015;TA2J6500;E580;62
30.10.2015;TA2J6500;E580;30
31.10.2015;TA2J6500;E580;6
01.11.2015;TA2J6500;E580;0
02.11.2015;TA2J6500;E580;9
03.11.2015;TA2J6500;E580;29
04.11.2015;TA2J6500;E580;32
05.11.2015;TA2J6500;E580;37
06.11.2015;TA2J6500;E580;7
07.11.2015;TA2J6500;E580;0
08.11.2015;TA2J6500;E580;0
09.11.2015;TA2J6500;E580;9
10.11.2015;TA2J6500;E580;40
11.11.2015;TA2J6500;E580;37
12.11.2015;TA2J6500;E580;75
13.11.2015;TA2J6500;E580;39
14.11.2015;TA2J6500;E580;0
15.11.2015;TA2J6500;E580;0
16.11.2015;TA2J6500;E580;39
17.11.2015;TA2J6500;E580;49
18.11.2015;TA2J6500;E580;75
19.11.2015;TA2J6500;E580;9
20.11.2015;TA2J6500;E580;47
21.11.2015;TA2J6500;E580;6
22.11.2015;TA2J6500;E580;0
23.11.2015;TA2J6500;E580;45
24.11.2015;TA2J6500;E580;49
25.11.2015;TA2J6500;E580;216
26.11.2015;TA2J6500;E580;12
27.11.2015;TA2J6500;E580;0
28.11.2015;TA2J6500;E580;0
29.11.2015;TA2J6500;E580;0
30.11.2015;TA2J6500;E580;15
01.12.2015;TA2J6500;E580;33
02.12.2015;TA2J6500;E580;65
03.12.2015;TA2J6500;E580;30
04.12.2015;TA2J6500;E580;29
05.12.2015;TA2J6500;E580;6
06.12.2015;TA2J6500;E580;0
07.12.2015;TA2J6500;E580;12
08.12.2015;TA2J6500;E580;69
09.12.2015;TA2J6500;E580;37
10.12.2015;TA2J6500;E580;27
11.12.2015;TA2J6500;E580;140
12.12.2015;TA2J6500;E580;0
13.12.2015;TA2J6500;E580;0
14.12.2015;TA2J6500;E580;13
15.12.2015;TA2J6500;E580;47
16.12.2015;TA2J6500;E580;39
17.12.2015;TA2J6500;E580;10
18.12.2015;TA2J6500;E580;27
19.12.2015;TA2J6500;E580;10
20.12.2015;TA2J6500;E580;0
21.12.2015;TA2J6500;E580;30
22.12.2015;TA2J6500;E580;17
23.12.2015;TA2J6500;E580;123
24.12.2015;TA2J6500;E580;0
25.12.2015;TA2J6500;E580;0
26.12.2015;TA2J6500;E580;0
27.12.2015;TA2J6500;E580;0
28.12.2015;TA2J6500;E580;30
29.12.2015;TA2J6500;E580;30
30.12.2015;TA2J6500;E580;87
31.12.2015;TA2J6500;E580;6
01.01.2016;TA2J6500;E580;0
02.01.2016;TA2J6500;E580;0
03.01.2016;TA2J6500;E580;0
04.01.2016;TA2J6500;E580;9
05.01.2016;TA2J6500;E580;63
06.01.2016;TA2J6500;E580;42
07.01.2016;TA2J6500;E580;32
08.01.2016;TA2J6500;E580;18
09.01.2016;TA2J6500;E580;0
10.01.2016;TA2J6500;E580;0
11.01.2016;TA2J6500;E580;0
12.01.2016;TA2J6500;E580;33
13.01.2016;TA2J6500;E580;18
14.01.2016;TA2J6500;E580;39
15.01.2016;TA2J6500;E580;43
16.01.2016;TA2J6500;E580;0
17.01.2016;TA2J6500;E580;0
18.01.2016;TA2J6500;E580;13
19.01.2016;TA2J6500;E580;108
20.01.2016;TA2J6500;E580;43
21.01.2016;TA2J6500;E580;112
22.01.2016;TA2J6500;E580;19
23.01.2016;TA2J6500;E580;6
24.01.2016;TA2J6500;E580;0
25.01.2016;TA2J6500;E580;165
26.01.2016;TA2J6500;E580;56
27.01.2016;TA2J6500;E580;10
28.01.2016;TA2J6500;E580;70
29.01.2016;TA2J6500;E580;1
30.01.2016;TA2J6500;E580;6
31.01.2016;TA2J6500;E580;6
01.02.2016;TA2J6500;E580;18
02.02.2016;TA2J6500;E580;23
03.02.2016;TA2J6500;E580;11
04.02.2016;TA2J6500;E580;43
05.02.2016;TA2J6500;E580;55
06.02.2016;TA2J6500;E580;0
07.02.2016;TA2J6500;E580;0
08.02.2016;TA2J6500;E580;20
09.02.2016;TA2J6500;E580;68
10.02.2016;TA2J6500;E580;19
11.02.2016;TA2J6500;E580;9
12.02.2016;TA2J6500;E580;24
13.02.2016;TA2J6500;E580;0
14.02.2016;TA2J6500;E580;0
15.02.2016;TA2J6500;E580;38
16.02.2016;TA2J6500;E580;12
17.02.2016;TA2J6500;E580;13
18.02.2016;TA2J6500;E580;24
19.02.2016;TA2J6500;E580;34
20.02.2016;TA2J6500;E580;0
21.02.2016;TA2J6500;E580;0
22.02.2016;TA2J6500;E580;3
23.02.2016;TA2J6500;E580;27
24.02.2016;TA2J6500;E580;20
25.02.2016;TA2J6500;E580;20
26.02.2016;TA2J6500;E580;9
27.02.2016;TA2J6500;E580;9
28.02.2016;TA2J6500;E580;0
29.02.2016;TA2J6500;E580;404
01.03.2016;TA2J6500;E580;199
02.03.2016;TA2J6500;E580;34
03.03.2016;TA2J6500;E580;38
04.03.2016;TA2J6500;E580;51
05.03.2016;TA2J6500;E580;0
06.03.2016;TA2J6500;E580;0
07.03.2016;TA2J6500;E580;21
08.03.2016;TA2J6500;E580;25
09.03.2016;TA2J6500;E580;31
10.03.2016;TA2J6500;E580;75
11.03.2016;TA2J6500;E580;32
12.03.2016;TA2J6500;E580;0
13.03.2016;TA2J6500;E580;0
14.03.2016;TA2J6500;E580;13
15.03.2016;TA2J6500;E580;37
16.03.2016;TA2J6500;E580;52
17.03.2016;TA2J6500;E580;115
18.03.2016;TA2J6500;E580;63
19.03.2016;TA2J6500;E580;12
20.03.2016;TA2J6500;E580;0
21.03.2016;TA2J6500;E580;76
22.03.2016;TA2J6500;E580;45
23.03.2016;TA2J6500;E580;18
24.03.2016;TA2J6500;E580;19
25.03.2016;TA2J6500;E580;15
26.03.2016;TA2J6500;E580;4
27.03.2016;TA2J6500;E580;3
28.03.2016;TA2J6500;E580;226
29.03.2016;TA2J6500;E580;65
30.03.2016;TA2J6500;E580;45
31.03.2016;TA2J6500;E580;48
01.04.2016;TA2J6500;E580;51
02.04.2016;TA2J6500;E580;0
03.04.2016;TA2J6500;E580;0
04.04.2016;TA2J6500;E580;7
05.04.2016;TA2J6500;E580;142
06.04.2016;TA2J6500;E580;42
07.04.2016;TA2J6500;E580;94
08.04.2016;TA2J6500;E580;34
09.04.2016;TA2J6500;E580;0
10.04.2016;TA2J6500;E580;0
11.04.2016;TA2J6500;E580;35
12.04.2016;TA2J6500;E580;54
13.04.2016;TA2J6500;E580;12
14.04.2016;TA2J6500;E580;15
15.04.2016;TA2J6500;E580;16
16.04.2016;TA2J6500;E580;6
17.04.2016;TA2J6500;E580;0
18.04.2016;TA2J6500;E580;3
19.04.2016;TA2J6500;E580;39
20.04.2016;TA2J6500;E580;163
21.04.2016;TA2J6500;E580;45
22.04.2016;TA2J6500;E580;42
23.04.2016;TA2J6500;E580;0
24.04.2016;TA2J6500;E580;0
25.04.2016;TA2J6500;E580;75
26.04.2016;TA2J6500;E580;286
27.04.2016;TA2J6500;E580;42
28.04.2016;TA2J6500;E580;272
29.04.2016;TA2J6500;E580;22
30.04.2016;TA2J6500;E580;0
01.05.2016;TA2J6500;E580;0
02.05.2016;TA2J6500;E580;18
03.05.2016;TA2J6500;E580;30
04.05.2016;TA2J6500;E580;132
05.05.2016;TA2J6500;E580;35
06.05.2016;TA2J6500;E580;36
07.05.2016;TA2J6500;E580;0
08.05.2016;TA2J6500;E580;0
09.05.2016;TA2J6500;E580;37
10.05.2016;TA2J6500;E580;24
11.05.2016;TA2J6500;E580;63
12.05.2016;TA2J6500;E580;65
13.05.2016;TA2J6500;E580;150
14.05.2016;TA2J6500;E580;0
15.05.2016;TA2J6500;E580;0
16.05.2016;TA2J6500;E580;77
17.05.2016;TA2J6500;E580;28
18.05.2016;TA2J6500;E580;70
19.05.2016;TA2J6500;E580;24
20.05.2016;TA2J6500;E580;0
21.05.2016;TA2J6500;E580;0
22.05.2016;TA2J6500;E580;7
23.05.2016;TA2J6500;E580;0
24.05.2016;TA2J6500;E580;62
25.05.2016;TA2J6500;E580;37
26.05.2016;TA2J6500;E580;293
27.05.2016;TA2J6500;E580;15
28.05.2016;TA2J6500;E580;0
29.05.2016;TA2J6500;E580;0
30.05.2016;TA2J6500;E580;0
31.05.2016;TA2J6500;E580;46
01.06.2016;TA2J6500;E580;18
02.06.2016;TA2J6500;E580;53
03.06.2016;TA2J6500;E580;21
04.06.2016;TA2J6500;E580;9
05.06.2016;TA2J6500;E580;0
06.06.2016;TA2J6500;E580;33
07.06.2016;TA2J6500;E580;34
08.06.2016;TA2J6500;E580;64
09.06.2016;TA2J6500;E580;29
10.06.2016;TA2J6500;E580;24
11.06.2016;TA2J6500;E580;6
12.06.2016;TA2J6500;E580;0
13.06.2016;TA2J6500;E580;125
14.06.2016;TA2J6500;E580;44
15.06.2016;TA2J6500;E580;44
16.06.2016;TA2J6500;E580;14
17.06.2016;TA2J6500;E580;84
18.06.2016;TA2J6500;E580;6
19.06.2016;TA2J6500;E580;0
20.06.2016;TA2J6500;E580;85
21.06.2016;TA2J6500;E580;26
22.06.2016;TA2J6500;E580;29
23.06.2016;TA2J6500;E580;4
24.06.2016;TA2J6500;E580;9
25.06.2016;TA2J6500;E580;0
26.06.2016;TA2J6500;E580;0
27.06.2016;TA2J6500;E580;27
28.06.2016;TA2J6500;E580;126
29.06.2016;TA2J6500;E580;16
30.06.2016;TA2J6500;E580;152
01.07.2016;TA2J6500;E580;57
02.07.2016;TA2J6500;E580;2
03.07.2016;TA2J6500;E580;0
04.07.2016;TA2J6500;E580;0
05.07.2016;TA2J6500;E580;80
06.07.2016;TA2J6500;E580;10
07.07.2016;TA2J6500;E580;45
08.07.2016;TA2J6500;E580;123
09.07.2016;TA2J6500;E580;6
10.07.2016;TA2J6500;E580;0
11.07.2016;TA2J6500;E580;104
12.07.2016;TA2J6500;E580;516
13.07.2016;TA2J6500;E580;66
14.07.2016;TA2J6500;E580;31
15.07.2016;TA2J6500;E580;41
16.07.2016;TA2J6500;E580;0
17.07.2016;TA2J6500;E580;0
18.07.2016;TA2J6500;E580;12
19.07.2016;TA2J6500;E580;56
20.07.2016;TA2J6500;E580;105
21.07.2016;TA2J6500;E580;74
22.07.2016;TA2J6500;E580;26
23.07.2016;TA2J6500;E580;18
24.07.2016;TA2J6500;E580;0
25.07.2016;TA2J6500;E580;132
26.07.2016;TA2J6500;E580;53
27.07.2016;TA2J6500;E580;48
28.07.2016;TA2J6500;E580;312
29.07.2016;TA2J6500;E580;24
30.07.2016;TA2J6500;E580;0
31.07.2016;TA2J6500;E580;0
01.08.2016;TA2J6500;E580;112
02.08.2016;TA2J6500;E580;6
03.08.2016;TA2J6500;E580;6
04.08.2016;TA2J6500;E580;90
05.08.2016;TA2J6500;E580;31
06.08.2016;TA2J6500;E580;0
07.08.2016;TA2J6500;E580;0
08.08.2016;TA2J6500;E580;16
09.08.2016;TA2J6500;E580;45
10.08.2016;TA2J6500;E580;23
11.08.2016;TA2J6500;E580;69
12.08.2016;TA2J6500;E580;10
13.08.2016;TA2J6500;E580;0
14.08.2016;TA2J6500;E580;0
15.08.2016;TA2J6500;E580;45
16.08.2016;TA2J6500;E580;193
17.08.2016;TA2J6500;E580;17
18.08.2016;TA2J6500;E580;41
19.08.2016;TA2J6500;E580;44
20.08.2016;TA2J6500;E580;0
21.08.2016;TA2J6500;E580;0
22.08.2016;TA2J6500;E580;27
23.08.2016;TA2J6500;E580;11
24.08.2016;TA2J6500;E580;82
25.08.2016;TA2J6500;E580;26
26.08.2016;TA2J6500;E580;51
27.08.2016;TA2J6500;E580;0
28.08.2016;TA2J6500;E580;0
29.08.2016;TA2J6500;E580;344
30.08.2016;TA2J6500;E580;48
31.08.2016;TA2J6500;E580;19
01.09.2016;TA2J6500;E580;109
02.09.2016;TA2J6500;E580;101
03.09.2016;TA2J6500;E580;0
04.09.2016;TA2J6500;E580;0
05.09.2016;TA2J6500;E580;0
06.09.2016;TA2J6500;E580;12
07.09.2016;TA2J6500;E580;227
08.09.2016;TA2J6500;E580;117
09.09.2016;TA2J6500;E580;41
10.09.2016;TA2J6500;E580;2
11.09.2016;TA2J6500;E580;0
12.09.2016;TA2J6500;E580;12
13.09.2016;TA2J6500;E580;33
14.09.2016;TA2J6500;E580;13
15.09.2016;TA2J6500;E580;37
16.09.2016;TA2J6500;E580;26
17.09.2016;TA2J6500;E580;0
18.09.2016;TA2J6500;E580;0
19.09.2016;TA2J6500;E580;44
20.09.2016;TA2J6500;E580;63
21.09.2016;TA2J6500;E580;54
22.09.2016;TA2J6500;E580;101
23.09.2016;TA2J6500;E580;200
24.09.2016;TA2J6500;E580;0
25.09.2016;TA2J6500;E580;0
26.09.2016;TA2J6500;E580;280
27.09.2016;TA2J6500;E580;28
28.09.2016;TA2J6500;E580;64
29.09.2016;TA2J6500;E580;95
30.09.2016;TA2J6500;E580;34
01.10.2016;TA2J6500;E580;6
02.10.2016;TA2J6500;E580;0
03.10.2016;TA2J6500;E580;221
04.10.2016;TA2J6500;E580;40
05.10.2016;TA2J6500;E580;37
06.10.2016;TA2J6500;E580;11
07.10.2016;TA2J6500;E580;162
08.10.2016;TA2J6500;E580;0
09.10.2016;TA2J6500;E580;0
10.10.2016;TA2J6500;E580;9
11.10.2016;TA2J6500;E580;3
12.10.2016;TA2J6500;E580;66
13.10.2016;TA2J6500;E580;220
14.10.2016;TA2J6500;E580;18
15.10.2016;TA2J6500;E580;6
16.10.2016;TA2J6500;E580;0
17.10.2016;TA2J6500;E580;12
18.10.2016;TA2J6500;E580;199
19.10.2016;TA2J6500;E580;105
20.10.2016;TA2J6500;E580;80
21.10.2016;TA2J6500;E580;3
22.10.2016;TA2J6500;E580;0
23.10.2016;TA2J6500;E580;0
24.10.2016;TA2J6500;E580;113
25.10.2016;TA2J6500;E580;63
26.10.2016;TA2J6500;E580;115
27.10.2016;TA2J6500;E580;68
28.10.2016;TA2J6500;E580;13
29.10.2016;TA2J6500;E580;0
30.10.2016;TA2J6500;E580;0
31.10.2016;TA2J6500;E580;38
01.11.2016;TA2J6500;E580;6
02.11.2016;TA2J6500;E580;61
03.11.2016;TA2J6500;E580;121
04.11.2016;TA2J6500;E580;30
05.11.2016;TA2J6500;E580;0
06.11.2016;TA2J6500;E580;0
07.11.2016;TA2J6500;E580;6
08.11.2016;TA2J6500;E580;87
09.11.2016;TA2J6500;E580;52
10.11.2016;TA2J6500;E580;39
11.11.2016;TA2J6500;E580;42
12.11.2016;TA2J6500;E580;0
13.11.2016;TA2J6500;E580;0
14.11.2016;TA2J6500;E580;6
15.11.2016;TA2J6500;E580;15
16.11.2016;TA2J6500;E580;30
17.11.2016;TA2J6500;E580;184
18.11.2016;TA2J6500;E580;21
19.11.2016;TA2J6500;E580;0
20.11.2016;TA2J6500;E580;0
21.11.2016;TA2J6500;E580;42
22.11.2016;TA2J6500;E580;54
23.11.2016;TA2J6500;E580;66
24.11.2016;TA2J6500;E580;12
25.11.2016;TA2J6500;E580;0
26.11.2016;TA2J6500;E580;0
27.11.2016;TA2J6500;E580;0
28.11.2016;TA2J6500;E580;15
29.11.2016;TA2J6500;E580;71
30.11.2016;TA2J6500;E580;84
01.12.2016;TA2J6500;E580;163
02.12.2016;TA2J6500;E580;92
03.12.2016;TA2J6500;E580;0
04.12.2016;TA2J6500;E580;0
05.12.2016;TA2J6500;E580;33
06.12.2016;TA2J6500;E580;28
07.12.2016;TA2J6500;E580;18
08.12.2016;TA2J6500;E580;86
09.12.2016;TA2J6500;E580;192
10.12.2016;TA2J6500;E580;0
11.12.2016;TA2J6500;E580;0
12.12.2016;TA2J6500;E580;10
13.12.2016;TA2J6500;E580;108
14.12.2016;TA2J6500;E580;40
15.12.2016;TA2J6500;E580;95
16.12.2016;TA2J6500;E580;45
17.12.2016;TA2J6500;E580;0
18.12.2016;TA2J6500;E580;0
19.12.2016;TA2J6500;E580;28
20.12.2016;TA2J6500;E580;30
21.12.2016;TA2J6500;E580;27
22.12.2016;TA2J6500;E580;61
23.12.2016;TA2J6500;E580;18
24.12.2016;TA2J6500;E580;0
25.12.2016;TA2J6500;E580;0
26.12.2016;TA2J6500;E580;0
27.12.2016;TA2J6500;E580;9
28.12.2016;TA2J6500;E580;38
29.12.2016;TA2J6500;E580;39
30.12.2016;TA2J6500;E580;6
31.12.2016;TA2J6500;E580;0
01.01.2017;TA2J6500;E580;0
02.01.2017;TA2J6500;E580;0
03.01.2017;TA2J6500;E580;150
04.01.2017;TA2J6500;E580;51
05.01.2017;TA2J6500;E580;35
06.01.2017;TA2J6500;E580;150
07.01.2017;TA2J6500;E580;0
08.01.2017;TA2J6500;E580;0
09.01.2017;TA2J6500;E580;38
10.01.2017;TA2J6500;E580;35
11.01.2017;TA2J6500;E580;103
12.01.2017;TA2J6500;E580;68
13.01.2017;TA2J6500;E580;61
14.01.2017;TA2J6500;E580;0
15.01.2017;TA2J6500;E580;0
16.01.2017;TA2J6500;E580;6
17.01.2017;TA2J6500;E580;12
18.01.2017;TA2J6500;E580;14
19.01.2017;TA2J6500;E580;9
20.01.2017;TA2J6500;E580;75
21.01.2017;TA2J6500;E580;0
22.01.2017;TA2J6500;E580;0
23.01.2017;TA2J6500;E580;25
24.01.2017;TA2J6500;E580;9
25.01.2017;TA2J6500;E580;10
26.01.2017;TA2J6500;E580;21
27.01.2017;TA2J6500;E580;44
28.01.2017;TA2J6500;E580;3
29.01.2017;TA2J6500;E580;0
30.01.2017;TA2J6500;E580;9
31.01.2017;TA2J6500;E580;52
01.02.2017;TA2J6500;E580;117
02.02.2017;TA2J6500;E580;33
